Full Text Tweet;Datum und Uhrzeit
Leading also in New Hampshire and most states. The Fake News hates to report this, but you will see on November 3rd. https://t.co/IKPmbOyDZ8;09-Feb-2020 (14:34:25.000000)
The feeling of many about @MittRomney! https://t.co/GZYxwe4FJ3;09-Feb-2020 (04:20:36.000000)
Thank you to everyone for all of the great reviews I have gotten on my State of the Union Speech. It was an immense honor for me to have presented it to you and the citizens of our very strong and wonderful Country!;09-Feb-2020 (01:56:59.000000)
"...But, just like the people of West Virginia will no longer look at weak &amp; pathetic Joe Manchin the same (I got the Pension Bill approved, Manchin couldn’t do it), the wonderful people of Utah will never look at “grandstander” Mitt Romney with anything but contempt &amp; disgust!";09-Feb-2020 (01:19:08.000000)
Can’t say I mind the fact that the great people of West Virginia are furious at their puppet Democrat Senator, Joe Manchin. They will never forget his phony vote on the Impeachment Hoax. All he had to do is read the Transcripts, sadly, which he wouldn’t understand anyway.....;09-Feb-2020 (01:19:05.000000)
Law Enforcement has been notified. Be careful tough guys who you play with! https://t.co/1Pq0hOrzy2;09-Feb-2020 (00:55:20.000000)
"Great lineup on @FoxNews tonight with @JesseBWatters, @JudgeJeanine and &amp; @greggutfeld. All starts at 8:00 P.M. Will be discussing and explaining the Impeachment Hoax!";09-Feb-2020 (00:07:31.000000)
A great coach and a fantastic guy. His endorsement of me in Indiana was a very big deal! https://t.co/PBqvDaamoO;08-Feb-2020 (23:47:11.000000)
Pete Rose played Major League Baseball for 24 seasons, from 1963-1986, and had more hits, 4,256, than any other player (by a wide margin). He gambled, but only on his own team winning, and paid a decades long price. GET PETE ROSE INTO THE BASEBALL HALL OF FAME. It’s Time!;08-Feb-2020 (21:08:35.000000)
Total and complete Endorsement for Debbie Lesko! @RepDLesko  Love Arizona. https://t.co/6NOWc7stoc;08-Feb-2020 (19:48:10.000000)
Governor Cuomo wanted to see me this weekend. He just canceled. Very hard to work with New York - So stupid. All they do is sue me all the time! https://t.co/ps0OzMxuE5;08-Feb-2020 (19:40:14.000000)
More Fake News. This was photoshopped, obviously, but the wind was strong and the hair looks good? Anything to demean! https://t.co/t8ptYMCYHf;08-Feb-2020 (19:13:57.000000)
We will not be touching your Social Security or Medicare in Fiscal 2021 Budget. Only the Democrats will destroy them by destroying our Country’s greatest ever Economy!;08-Feb-2020 (19:01:25.000000)
"...the worst weeks ever.” She could have had a much better week if Crazy Nancy, who is the most overrated person in politics (going to lose the House a second time), didn’t bring the phony &amp; corrupt Impeachment Hoax. Dems can’t do anything right, just look at the Iowa vote count!";08-Feb-2020 (18:43:16.000000)
.@RepDebDingell, who called me, tears flowing, to thank me for rolling out the maximum “Red Carpet” for the funeral of her husband, then voted against me on the partisan Impeachmen Hoax, said “everybody (Dems) wants to get out of town. This has been, in my whole career, one of...;08-Feb-2020 (18:43:14.000000)
"The only way to stop the crazed Radical Left, Do Nothing Democrats “is for the Republican Senate to run an offense here”. @LeeSmithDC  @IngrahamAngle  @FoxNews So true, although the Dems Hoaxes &amp; Witch Hunts have driven up Republican Polls, and mine, mightily!";08-Feb-2020 (15:30:33.000000)
Crazy Nancy Pelosi’s Impeachment Hoax has lifted Republican Congressional Polls (she lost the House once before!), and my Polls, WAY UP, which was expected, but it has had a great effect on Republican Senate races, including North Carolina, Kentucky, Colorado and Arizona. Thanks!;08-Feb-2020 (15:16:46.000000)
Thank you Iowa for the RECORD vote we just received in the Primary. The Dems were 25% down (although their votes are all fried!). https://t.co/xQb5ZKWVeT;08-Feb-2020 (15:03:58.000000)
....was given a horrendous report by his superior, the man he reported to, who publicly stated that Vindman had problems with judgement, adhering to the chain of command and leaking information. In other words, “OUT”.;08-Feb-2020 (14:41:09.000000)
"Fake News @CNN &amp; MSDNC keep talking about “Lt. Col.” Vindman as though I should think only how wonderful he was. Actually, I don’t know him, never spoke to him, or met him (I don’t believe!) but, he was very insubordinate, reported contents of my “perfect” calls incorrectly, &amp;...";08-Feb-2020 (14:41:09.000000)
Not good! https://t.co/eC3Xjy2ChX;08-Feb-2020 (12:23:26.000000)
https://t.co/gsZyUFlTPJ;08-Feb-2020 (03:09:12.000000)
After years building up other countries, we are finally rebuilding OUR Country. From our inner cities to our rural communities, the forgotten men and women of America are forgotten NO LONGER! #OpportunityNow https://t.co/qShbwaCaPd;07-Feb-2020 (23:26:59.000000)
"....always continue. Every Republican Senator except Romney, many highly religious people, all very smart, voted against the Impeachment Hoax. @SenCapito was all in (a great person). I was told by many that Manchin was just a puppet for Schumer &amp; Pelosi. That’s all he is!";07-Feb-2020 (21:57:25.000000)
"I was very surprised &amp; disappointed that Senator Joe Manchin of West Virginia voted against me on the Democrat’s totally partisan Impeachment Hoax. No President has done more for the great people of West Virginia than me (Pensions), and that will....";07-Feb-2020 (21:57:24.000000)
Great to be in Charlotte, North Carolina as we expand and grow this unprecedented economic momentum. Today, we launched a brand new nationwide campaign to revitalize under-served cities and towns across America – it’s called OPPORTUNITY NOW! https://t.co/jh2Ve6BUtJ;07-Feb-2020 (20:00:51.000000)
Another win just in. Nervous Nancy Pelosi and the Democrats in Congress sued me, thrown out. This one unanimous, in the D.C. Circuit.//Witch Hunt!;07-Feb-2020 (17:51:42.000000)
JOBS, JOBS, JOBS!//#PromisesMadePromisesKept🇺🇸 https://t.co/yIOxpzCNb7;07-Feb-2020 (16:45:44.000000)
Iowa and New Hampshire will not be moved from the Primary Schedule as long as I am President. Great tradition!;07-Feb-2020 (16:36:42.000000)
Off to North Carolina! https://t.co/dreH1rw3sz;07-Feb-2020 (16:34:58.000000)
"The Democrat Party has given up on counting votes in Iowa. Looks like it all got computer “fried”. Nobody knows who the real winner is. Maybe it’s Sleepy Joe, but it’s not looking that way. They lost millions &amp; millions of dollars, all for NOTHING. But I WON Iowa big!";07-Feb-2020 (16:31:56.000000)
https://t.co/9GEW2VZu5h;07-Feb-2020 (13:51:07.000000)
I think they should blame RUSSIA, RUSSIA, RUSSIA again! If they can’t count votes properly, how are they going to run U.S. HealthCare? https://t.co/JsNB8jvKoo;07-Feb-2020 (12:59:58.000000)
Welcome back James! https://t.co/m116MGrrRo;07-Feb-2020 (12:55:06.000000)
"Very true, thank you Ted &amp; John. I love Texas! https://t.co/NoWTheat7Z";07-Feb-2020 (12:47:41.000000)
So do I! https://t.co/al7O6HHT9w;07-Feb-2020 (12:39:38.000000)
Thank you Charlie! https://t.co/fG7YXOCk9R;07-Feb-2020 (12:00:48.000000)
Don’t worry, it won’t happen! https://t.co/XpUzHt8JKH;07-Feb-2020 (11:28:13.000000)
"....he will be successful, especially as the weather starts to warm &amp; the virus hopefully becomes weaker, and then gone. Great discipline is taking place in China, as President Xi strongly leads what will be a very successful operation. We are working closely with China to help!";07-Feb-2020 (10:31:23.000000)
Just had a long and very good conversation by phone with President Xi of China. He is strong, sharp and powerfully focused on leading the counterattack on the Coronavirus. He feels they are doing very well, even building hospitals in a matter of only days. Nothing is easy, but...;07-Feb-2020 (10:31:22.000000)
“The Senate acquitted President Trump of both charges fabricated by Congressional Democrats, led by Speaker Pelosi and Adam Schiff, to carry out the most egregious and partisan attack against any president in our history - a man they knew to be innocent.” @LouDobbs @FoxBusiness;07-Feb-2020 (01:17:04.000000)
“This President has done more for African Americans in this Country than any President since Lincoln.” @LouDobbs;07-Feb-2020 (01:16:08.000000)
https://t.co/QhTWvcY4Ke;06-Feb-2020 (22:53:27.000000)
Welcome back to Earth, @Astro_Christina, and congratulations on breaking the female record for the longest stay in space! You’re inspiring young women and making the USA proud! Enjoyed speaking with you and @Astro_Jessica on the first all-female spacewalk IN HISTORY last year.;06-Feb-2020 (22:32:52.000000)
Nevada, I hear you on Yucca Mountain and my Administration will RESPECT you! Congress and previous Administrations have long failed to find lasting solutions – my Administration is committed to exploring innovative approaches – I’m confident we can get it done!;06-Feb-2020 (22:11:13.000000)
So true! https://t.co/Ds9MSUlWXA;06-Feb-2020 (21:13:35.000000)
https://t.co/KwC2zrtJxQ;06-Feb-2020 (18:56:47.000000)
Had failed presidential candidate @MittRomney devoted the same energy and anger to defeating a faltering Barack Obama as he sanctimoniously does to me, he could have won the election. Read the Transcripts!;06-Feb-2020 (05:22:52.000000)
@nytimes “The Votes Were A Resounding Victory For Mr. Trump.” True, but the Impeachment Hoax was just a continuation of the Radical Left, Do Nothing Democrats corrupt practices!;06-Feb-2020 (05:06:18.000000)
https://t.co/FIg1SYtJcy;05-Feb-2020 (23:45:32.000000)
I will be making a public statement tomorrow at 12:00pm from the @WhiteHouse to discuss our Country’s VICTORY on the Impeachment Hoax!;05-Feb-2020 (22:07:04.000000)
https://t.co/JDS4zUXXJG;05-Feb-2020 (21:49:49.000000)
https://t.co/lj8RUqcz37;05-Feb-2020 (20:44:31.000000)
“The Democrats want to run a Country, and they can’t run a Caucus.” Brad Blakeman @FoxNews  Iowa is a complete disaster for the Dems. They should bring in Mini Mike Bloomberg ASAP!;05-Feb-2020 (15:22:37.000000)
Thank you Jonathan, and great job! https://t.co/GAZJ5ErJpF;05-Feb-2020 (13:19:14.000000)
It was a great and triumphant evening for our Country. Thank you for all of the nice remarks and wonderful reviews of my State of the Union Speech. It was my great honor to have done it!;05-Feb-2020 (12:59:35.000000)
#SOTU2020 https://t.co/W03gQLkdpo;05-Feb-2020 (01:02:39.000000)
https://t.co/QeFYDg9jZ0;04-Feb-2020 (23:52:14.000000)
My Approval Rating in the Republican Party = 95%, a record! Big Iowa win. Approval Rating overall = 53%, a new high. With our great Economy and other major successes, would be 20 points higher without the phony Witch Hunts and Hoaxes???;04-Feb-2020 (15:59:56.000000)
Market up big today on very good economic news. JOBS, JOBS, JOBS!;04-Feb-2020 (15:52:17.000000)
The Democrat Party in Iowa really messed up, but the Republican Party did not. I had the largest re-election vote in the history of that great state, by far, beating President Obama’s previous record by a lot. Also, 97% Plus of the vote! Thank you Iowa!;04-Feb-2020 (14:34:16.000000)
When will the Democrats start blaming RUSSIA, RUSSIA, RUSSIA, instead of their own incompetence for the voting disaster that just happened in the Great State of Iowa?;04-Feb-2020 (14:22:48.000000)
It is not the fault of Iowa, it is the Do Nothing Democrats fault. As long as I am President, Iowa will stay where it is. Important tradition! https://t.co/bX3FLvua1C;04-Feb-2020 (13:27:15.000000)
The Democrat Caucus is an unmitigated disaster. Nothing works, just like they ran the Country. Remember the  5 Billion Dollar Obamacare Website, that should have cost 2% of that. The only person that can claim a very big victory in Iowa last night is “Trump”.;04-Feb-2020 (11:33:23.000000)
Big WIN for us in Iowa tonight. Thank you!;04-Feb-2020 (04:27:51.000000)
"Many people do not know what a great guy &amp; fantastic political talent the great Rush Limbaugh is. There is nobody like him. Looking for a speedy recovery for our friend! https://t.co/GRTt56BjEu";04-Feb-2020 (03:20:08.000000)
https://t.co/KSVkKL76NM;03-Feb-2020 (20:18:57.000000)
Where’s the Whistleblower? Where’s the second Whistleblower? Where’s the Informer? Why did Corrupt politician Schiff MAKE UP my conversation with the Ukrainian President??? Why didn’t the House do its job? And sooo much more!;03-Feb-2020 (17:03:03.000000)
